lng,lat,dest_lng,dest_lat,time_s
-87.6616155822,41.8474095044,-87.6561609095,41.7433892887,3153
-87.6616155822,41.8474095044,-87.6762394297,41.7172935896,3858
-87.6616155822,41.8474095044,-87.6506245727,41.7159863761,3206
-87.6616155822,41.8474095044,-87.717747815,41.6968692635,4484
-87.6616155822,41.8474095044,-87.6690344105,41.6878025708,3663
-87.6616155822,41.8474095044,-87.8874544692,41.9731379747,-1
-87.6616155822,41.8474095044,-87.6611514222,41.9871697889,4059
-87.6616155822,41.8474095044,-87.8139807709,42.0071782564,5474
-87.6203833666,41.8565996829,-87.6163347894,41.8347038748,946
-87.6203833666,41.8565996829,-87.6023885556,41.8240900087,1639
-87.6203833666,41.8565996829,-87.6324675015,41.8090762537,1463
-87.6203833666,41.8565996829,-87.6178849991,41.8129289169,1389
-87.6203833666,41.8565996829,-87.5933614086,41.8095969636,2027
-87.6203833666,41.8565996829,-87.6904392161,41.9760184484,3532
-87.6203833666,41.8565996829,-87.6174427491,41.7911312433,1909
-87.6203833666,41.8565996829,-87.5907857873,41.7942340378,2328
-87.6203833666,41.8565996829,-87.591103864,41.7761334681,2504
-87.6203833666,41.8565996829,-87.6696044975,42.0104989522,3662
-87.6203833666,41.8565996829,-87.7703223329,41.9825042397,4097
-87.6203833666,41.8565996829,-87.7583068883,41.9917059089,4870
-87.6203833666,41.8565996829,-87.7261488733,41.9846051995,4610
-87.6203833666,41.8565996829,-87.7213693543,41.968521496,3926
-87.6203833666,41.8565996829,-87.7645780585,41.9535688785,4360
-87.6203833666,41.8565996829,-87.7210876711,41.9535127833,3875
-87.6203833666,41.8565996829,-87.806456747,41.9472647818,4706
-87.6203833666,41.8565996829,-87.7980809604,41.9278743552,4624
-87.6203833666,41.8565996829,-87.7660523178,41.9263941918,4098
-87.6203833666,41.8565996829,-87.692752708,42.0013058794,4261
-87.6203833666,41.8565996829,-87.7322612632,41.9262258671,3671
-87.6203833666,41.8565996829,-87.7115523634,41.9392149708,3126
-87.6203833666,41.8565996829,-87.6975403474,41.9248265528,2868
-87.6203833666,41.8565996829,-87.7164903481,41.900872806,3389
-87.6203833666,41.8565996829,-87.6731828793,41.9021777644,2883
-87.6203833666,41.8565996829,-87.7728098301,41.8944136969,3259
-87.6203833666,41.8565996829,-87.7303958682,41.8782963834,2863
-87.6203833666,41.8565996829,-87.7048274062,41.878719841,2573
-87.6203833666,41.8565996829,-87.6633940945,41.8733728795,2389
-87.6203833666,41.8565996829,-87.7139721106,41.8582848402,3157
-87.6203833666,41.8565996829,-87.652637557,41.9661075197,3098
-87.6203833666,41.8565996829,-87.7133612858,41.8378379546,2878
-87.6203833666,41.8565996829,-87.6616155822,41.8474095044,1621
-87.6203833666,41.8565996829,-87.6364609818,41.8406962182,1306
-87.6203833666,41.8565996829,-87.8072228108,41.9856125953,4193
-87.6203833666,41.8565996829,-87.6288765812,41.8989537971,1709
-87.6203833666,41.8565996829,-87.6203724059,41.8789724974,1383
-87.6203833666,41.8565996829,-87.5681135653,41.7626448354,2600
-87.6203833666,41.8565996829,-87.6174163989,41.736958739,2481
-87.6203833666,41.8565996829,-87.5817914573,41.7468320805,2859
-87.6203833666,41.8565996829,-87.5550587928,41.7389921662,3416
-87.6203833666,41.8565996829,-87.595610964,41.7294105994,4197
-87.6203833666,41.8565996829,-87.6717818648,41.8310103201,1738
-87.6203833666,41.8565996829,-87.6522001507,41.9469886855,2288
-87.6203833666,41.8565996829,-87.5705121861,41.72989349,2930
-87.6203833666,41.8565996829,-87.6230081049,41.7122781921,2859
-87.6203833666,41.8565996829,-87.6851079785,41.9468770735,2932
-87.6203833666,41.8565996829,-87.5980333532,41.7038819518,4368
-87.6203833666,41.8565996829,-87.5720604263,41.6915254757,-1
-87.6203833666,41.8565996829,-87.535020955,41.7078837283,4234
-87.6203833666,41.8565996829,-87.6369389639,41.6713896802,4136
-87.6203833666,41.8565996829,-87.5993467357,41.6653987328,-1
-87.6203833666,41.8565996829,-87.556809916,41.6681847188,-1
-87.6203833666,41.8565996829,-87.7696246581,41.8034030164,-1
-87.6203833666,41.8565996829,-87.7261730216,41.8108057493,2991
-87.6203833666,41.8565996829,-87.6991215254,41.81936451,2283
-87.6203833666,41.8565996829,-87.6494664458,41.836409452,1700
-87.6203833666,41.8565996829,-87.6599414275,41.8087268165,2157
-87.6203833666,41.8565996829,-87.7255904576,41.7959029727,3270
-87.6203833666,41.8565996829,-87.6962913388,41.7954730247,2416
-87.6203833666,41.8565996829,-87.7691960936,41.7784604941,3164
-87.6203833666,41.8565996829,-87.7272430628,41.7695687374,3245
-87.6203833666,41.8565996829,-87.695548386,41.7718490499,2845
-87.6203833666,41.8565996829,-87.666801359,41.7759025044,2946
-87.6203833666,41.8565996829,-87.6415606141,41.7753382456,2852
-87.6203833666,41.8565996829,-87.6159993134,41.7669573171,2461
-87.6203833666,41.8565996829,-87.6514869184,41.9218996159,2218
-87.6203833666,41.8565996829,-87.7071433238,41.7479965953,3917
-87.6203833666,41.8565996829,-87.6561609095,41.7433892887,3643
-87.6203833666,41.8565996829,-87.6762394297,41.7172935896,3718
-87.6203833666,41.8565996829,-87.6506245727,41.7159863761,2952
-87.6203833666,41.8565996829,-87.717747815,41.6968692635,4525
-87.6203833666,41.8565996829,-87.6690344105,41.6878025708,3431
-87.6203833666,41.8565996829,-87.8874544692,41.9731379747,-1
-87.6203833666,41.8565996829,-87.6611514222,41.9871697889,3307
-87.6203833666,41.8565996829,-87.8139807709,42.0071782564,5170
-87.6364609818,41.8406962182,-87.6163347894,41.8347038748,2041
-87.6364609818,41.8406962182,-87.6023885556,41.8240900087,2494
-87.6364609818,41.8406962182,-87.6324675015,41.8090762537,946
-87.6364609818,41.8406962182,-87.6178849991,41.8129289169,1831
-87.6364609818,41.8406962182,-87.5933614086,41.8095969636,2180
-87.6364609818,41.8406962182,-87.6904392161,41.9760184484,3934
-87.6364609818,41.8406962182,-87.6174427491,41.7911312433,2379
-87.6364609818,41.8406962182,-87.5907857873,41.7942340378,2523
-87.6364609818,41.8406962182,-87.591103864,41.7761334681,2628
-87.6364609818,41.8406962182,-87.6696044975,42.0104989522,3884
-87.6364609818,41.8406962182,-87.7703223329,41.9825042397,3931
-87.6364609818,41.8406962182,-87.7583068883,41.9917059089,5366
-87.6364609818,41.8406962182,-87.7261488733,41.9846051995,4204
-87.6364609818,41.8406962182,-87.7213693543,41.968521496,4330
-87.6364609818,41.8406962182,-87.7645780585,41.9535688785,3954
-87.6364609818,41.8406962182,-87.7210876711,41.9535127833,3840
-87.6364609818,41.8406962182,-87.806456747,41.9472647818,5376
-87.6364609818,41.8406962182,-87.7980809604,41.9278743552,4500
-87.6364609818,41.8406962182,-87.7660523178,41.9263941918,4660
-87.6364609818,41.8406962182,-87.692752708,42.0013058794,4423
-87.6364609818,41.8406962182,-87.7322612632,41.9262258671,4073
-87.6364609818,41.8406962182,-87.7115523634,41.9392149708,2930
-87.6364609818,41.8406962182,-87.6975403474,41.9248265528,2824
-87.6364609818,41.8406962182,-87.7164903481,41.900872806,3204
-87.6364609818,41.8406962182,-87.6731828793,41.9021777644,2687
-87.6364609818,41.8406962182,-87.7728098301,41.8944136969,3601
-87.6364609818,41.8406962182,-87.7303958682,41.8782963834,3162
-87.6364609818,41.8406962182,-87.7048274062,41.878719841,2996
-87.6364609818,41.8406962182,-87.6633940945,41.8733728795,2413
-87.6364609818,41.8406962182,-87.7139721106,41.8582848402,3379
-87.6364609818,41.8406962182,-87.652637557,41.9661075197,3320
-87.6364609818,41.8406962182,-87.7133612858,41.8378379546,2602
-87.6364609818,41.8406962182,-87.6616155822,41.8474095044,2360
-87.6364609818,41.8406962182,-87.6203833666,41.8565996829,1817
-87.6364609818,41.8406962182,-87.8072228108,41.9856125953,3997
-87.6364609818,41.8406962182,-87.6288765812,41.8989537971,1931
-87.6364609818,41.8406962182,-87.6203724059,41.8789724974,1821
-87.6364609818,41.8406962182,-87.5681135653,41.7626448354,3633
-87.6364609818,41.8406962182,-87.6174163989,41.736958739,2313
-87.6364609818,41.8406962182,-87.5817914573,41.7468320805,2732
-87.6364609818,41.8406962182,-87.5550587928,41.7389921662,4579
-87.6364609818,41.8406962182,-87.595610964,41.7294105994,3220
-87.6364609818,41.8406962182,-87.6717818648,41.8310103201,1452
-87.6364609818,41.8406962182,-87.6522001507,41.9469886855,2510
-87.6364609818,41.8406962182,-87.5705121861,41.72989349,4434
-87.6364609818,41.8406962182,-87.6230081049,41.7122781921,2481
-87.6364609818,41.8406962182,-87.6851079785,41.9468770735,3694
-87.6364609818,41.8406962182,-87.5980333532,41.7038819518,3191
-87.6364609818,41.8406962182,-87.5720604263,41.6915254757,-1
-87.6364609818,41.8406962182,-87.535020955,41.7078837283,3856
-87.6364609818,41.8406962182,-87.6369389639,41.6713896802,4176
-87.6364609818,41.8406962182,-87.5993467357,41.6653987328,-1
-87.6364609818,41.8406962182,-87.556809916,41.6681847188,-1
-87.6364609818,41.8406962182,-87.7696246581,41.8034030164,-1
-87.6364609818,41.8406962182,-87.7261730216,41.8108057493,3508
-87.6364609818,41.8406962182,-87.6991215254,41.81936451,2950
-87.6364609818,41.8406962182,-87.6494664458,41.836409452,1490
-87.6364609818,41.8406962182,-87.6599414275,41.8087268165,1512
-87.6364609818,41.8406962182,-87.7255904576,41.7959029727,3621
-87.6364609818,41.8406962182,-87.6962913388,41.7954730247,2629
-87.6364609818,41.8406962182,-87.7691960936,41.7784604941,4354
-87.6364609818,41.8406962182,-87.7272430628,41.7695687374,3987
-87.6364609818,41.8406962182,-87.695548386,41.7718490499,3017
-87.6364609818,41.8406962182,-87.666801359,41.7759025044,2489
-87.6364609818,41.8406962182,-87.6415606141,41.7753382456,2240
-87.6364609818,41.8406962182,-87.6159993134,41.7669573171,2094
-87.6364609818,41.8406962182,-87.6514869184,41.9218996159,2440
-87.6364609818,41.8406962182,-87.7071433238,41.7479965953,4119
-87.6364609818,41.8406962182,-87.6561609095,41.7433892887,2621
-87.6364609818,41.8406962182,-87.6762394297,41.7172935896,3340
-87.6364609818,41.8406962182,-87.6506245727,41.7159863761,3359
-87.6364609818,41.8406962182,-87.717747815,41.6968692635,5194
-87.6364609818,41.8406962182,-87.6690344105,41.6878025708,3886
-87.6364609818,41.8406962182,-87.8874544692,41.9731379747,-1
-87.6364609818,41.8406962182,-87.6611514222,41.9871697889,3529
-87.6364609818,41.8406962182,-87.8139807709,42.0071782564,4764
-87.8072228108,41.9856125953,-87.6163347894,41.8347038748,4728
-87.8072228108,41.9856125953,-87.6023885556,41.8240900087,4945
-87.8072228108,41.9856125953,-87.6324675015,41.8090762537,3832
-87.8072228108,41.9856125953,-87.6178849991,41.8129289169,4408
-87.8072228108,41.9856125953,-87.5933614086,41.8095969636,4291
-87.8072228108,41.9856125953,-87.6904392161,41.9760184484,3161
-87.8072228108,41.9856125953,-87.6174427491,41.7911312433,4924
-87.8072228108,41.9856125953,-87.5907857873,41.7942340378,4394
-87.8072228108,41.9856125953,-87.591103864,41.7761334681,5098
-87.8072228108,41.9856125953,-87.6696044975,42.0104989522,4482
-87.8072228108,41.9856125953,-87.7703223329,41.9825042397,1229
-87.8072228108,41.9856125953,-87.7583068883,41.9917059089,2858
-87.8072228108,41.9856125953,-87.7261488733,41.9846051995,2402
-87.8072228108,41.9856125953,-87.7213693543,41.968521496,1738
-87.8072228108,41.9856125953,-87.7645780585,41.9535688785,1741
-87.8072228108,41.9856125953,-87.7210876711,41.9535127833,1940
-87.8072228108,41.9856125953,-87.806456747,41.9472647818,1335
-87.8072228108,41.9856125953,-87.7980809604,41.9278743552,2737
-87.8072228108,41.9856125953,-87.7660523178,41.9263941918,2280
-87.8072228108,41.9856125953,-87.692752708,42.0013058794,3724
-87.8072228108,41.9856125953,-87.7322612632,41.9262258671,2554
-87.8072228108,41.9856125953,-87.7115523634,41.9392149708,1657
-87.8072228108,41.9856125953,-87.6975403474,41.9248265528,2091
-87.8072228108,41.9856125953,-87.7164903481,41.900872806,3183
-87.8072228108,41.9856125953,-87.6731828793,41.9021777644,2704
-87.8072228108,41.9856125953,-87.7728098301,41.8944136969,3013
-87.8072228108,41.9856125953,-87.7303958682,41.8782963834,3794
-87.8072228108,41.9856125953,-87.7048274062,41.878719841,3322
-87.8072228108,41.9856125953,-87.6633940945,41.8733728795,3371
-87.8072228108,41.9856125953,-87.7139721106,41.8582848402,4196
-87.8072228108,41.9856125953,-87.652637557,41.9661075197,3548
-87.8072228108,41.9856125953,-87.7133612858,41.8378379546,4807
-87.8072228108,41.9856125953,-87.6616155822,41.8474095044,4659
-87.8072228108,41.9856125953,-87.6203833666,41.8565996829,4136
-87.8072228108,41.9856125953,-87.6364609818,41.8406962182,4177
-87.8072228108,41.9856125953,-87.6288765812,41.8989537971,3511
-87.8072228108,41.9856125953,-87.6203724059,41.8789724974,3476
-87.8072228108,41.9856125953,-87.5681135653,41.7626448354,5657
-87.8072228108,41.9856125953,-87.6174163989,41.736958739,4850
-87.8072228108,41.9856125953,-87.5817914573,41.7468320805,5149
-87.8072228108,41.9856125953,-87.5550587928,41.7389921662,5899
-87.8072228108,41.9856125953,-87.595610964,41.7294105994,5547
-87.8072228108,41.9856125953,-87.6717818648,41.8310103201,4548
-87.8072228108,41.9856125953,-87.6522001507,41.9469886855,3297
-87.8072228108,41.9856125953,-87.5705121861,41.72989349,5129
-87.8072228108,41.9856125953,-87.6230081049,41.7122781921,4958
-87.8072228108,41.9856125953,-87.6851079785,41.9468770735,2536
-87.8072228108,41.9856125953,-87.5980333532,41.7038819518,5900
-87.8072228108,41.9856125953,-87.5720604263,41.6915254757,-1
-87.8072228108,41.9856125953,-87.535020955,41.7078837283,6273
-87.8072228108,41.9856125953,-87.6369389639,41.6713896802,6064
-87.8072228108,41.9856125953,-87.5993467357,41.6653987328,-1
-87.8072228108,41.9856125953,-87.556809916,41.6681847188,-1
-87.8072228108,41.9856125953,-87.7696246581,41.8034030164,-1
-87.8072228108,41.9856125953,-87.7261730216,41.8108057493,5501
-87.8072228108,41.9856125953,-87.6991215254,41.81936451,4604
-87.8072228108,41.9856125953,-87.6494664458,41.836409452,4425
-87.8072228108,41.9856125953,-87.6599414275,41.8087268165,4279
-87.8072228108,41.9856125953,-87.7255904576,41.7959029727,4974
-87.8072228108,41.9856125953,-87.6962913388,41.7954730247,4525
-87.8072228108,41.9856125953,-87.7691960936,41.7784604941,5843
-87.8072228108,41.9856125953,-87.7272430628,41.7695687374,5474
-87.8072228108,41.9856125953,-87.695548386,41.7718490499,4941
-87.8072228108,41.9856125953,-87.666801359,41.7759025044,5315
-87.8072228108,41.9856125953,-87.6415606141,41.7753382456,4597
-87.8072228108,41.9856125953,-87.6159993134,41.7669573171,4588
-87.8072228108,41.9856125953,-87.6514869184,41.9218996159,3591
-87.8072228108,41.9856125953,-87.7071433238,41.7479965953,5756
-87.8072228108,41.9856125953,-87.6561609095,41.7433892887,6012
-87.8072228108,41.9856125953,-87.6762394297,41.7172935896,5997
-87.8072228108,41.9856125953,-87.6506245727,41.7159863761,5606
-87.8072228108,41.9856125953,-87.717747815,41.6968692635,6681
-87.8072228108,41.9856125953,-87.6690344105,41.6878025708,6063
-87.8072228108,41.9856125953,-87.8874544692,41.9731379747,-1
-87.8072228108,41.9856125953,-87.6611514222,41.9871697889,4055
-87.8072228108,41.9856125953,-87.8139807709,42.0071782564,1970
-87.6288765812,41.8989537971,-87.6163347894,41.8347038748,2623
-87.6288765812,41.8989537971,-87.6023885556,41.8240900087,2392
-87.6288765812,41.8989537971,-87.6324675015,41.8090762537,1733
-87.6288765812,41.8989537971,-87.6178849991,41.8129289169,2279
-87.6288765812,41.8989537971,-87.5933614086,41.8095969636,2166
-87.6288765812,41.8989537971,-87.6904392161,41.9760184484,2926
-87.6288765812,41.8989537971,-87.6174427491,41.7911312433,2795
-87.6288765812,41.8989537971,-87.5907857873,41.7942340378,2535
-87.6288765812,41.8989537971,-87.591103864,41.7761334681,2886
-87.6288765812,41.8989537971,-87.6696044975,42.0104989522,2587
-87.6288765812,41.8989537971,-87.7703223329,41.9825042397,2883
-87.6288765812,41.8989537971,-87.7583068883,41.9917059089,4340
-87.6288765812,41.8989537971,-87.7261488733,41.9846051995,3366
-87.6288765812,41.8989537971,-87.7213693543,41.968521496,3070
-87.6288765812,41.8989537971,-87.7645780585,41.9535688785,3296
-87.6288765812,41.8989537971,-87.7210876711,41.9535127833,2449
-87.6288765812,41.8989537971,-87.806456747,41.9472647818,3956
-87.6288765812,41.8989537971,-87.7980809604,41.9278743552,3934
-87.6288765812,41.8989537971,-87.7660523178,41.9263941918,3256
-87.6288765812,41.8989537971,-87.692752708,42.0013058794,3775
-87.6288765812,41.8989537971,-87.7322612632,41.9262258671,2621
-87.6288765812,41.8989537971,-87.7115523634,41.9392149708,2062
-87.6288765812,41.8989537971,-87.6975403474,41.9248265528,1956
-87.6288765812,41.8989537971,-87.7164903481,41.900872806,2275
-87.6288765812,41.8989537971,-87.6731828793,41.9021777644,1434
-87.6288765812,41.8989537971,-87.7728098301,41.8944136969,2846
-87.6288765812,41.8989537971,-87.7303958682,41.8782963834,2443
-87.6288765812,41.8989537971,-87.7048274062,41.878719841,2294
-87.6288765812,41.8989537971,-87.6633940945,41.8733728795,1861
-87.6288765812,41.8989537971,-87.7139721106,41.8582848402,3035
-87.6288765812,41.8989537971,-87.652637557,41.9661075197,2168
-87.6288765812,41.8989537971,-87.7133612858,41.8378379546,3040
-87.6288765812,41.8989537971,-87.6616155822,41.8474095044,2530
-87.6288765812,41.8989537971,-87.6203833666,41.8565996829,1884
-87.6288765812,41.8989537971,-87.6364609818,41.8406962182,1876
-87.6288765812,41.8989537971,-87.8072228108,41.9856125953,3129
-87.6288765812,41.8989537971,-87.6203724059,41.8789724974,1389
-87.6288765812,41.8989537971,-87.5681135653,41.7626448354,3199
-87.6288765812,41.8989537971,-87.6174163989,41.736958739,2751
-87.6288765812,41.8989537971,-87.5817914573,41.7468320805,2810
-87.6288765812,41.8989537971,-87.5550587928,41.7389921662,3337
-87.6288765812,41.8989537971,-87.595610964,41.7294105994,3298
-87.6288765812,41.8989537971,-87.6717818648,41.8310103201,2070
-87.6288765812,41.8989537971,-87.6522001507,41.9469886855,1358
-87.6288765812,41.8989537971,-87.5705121861,41.72989349,3360
-87.6288765812,41.8989537971,-87.6230081049,41.7122781921,2919
-87.6288765812,41.8989537971,-87.6851079785,41.9468770735,2566
-87.6288765812,41.8989537971,-87.5980333532,41.7038819518,3629
-87.6288765812,41.8989537971,-87.5720604263,41.6915254757,-1
-87.6288765812,41.8989537971,-87.535020955,41.7078837283,3934
-87.6288765812,41.8989537971,-87.6369389639,41.6713896802,4025
-87.6288765812,41.8989537971,-87.5993467357,41.6653987328,-1
-87.6288765812,41.8989537971,-87.556809916,41.6681847188,-1
-87.6288765812,41.8989537971,-87.7696246581,41.8034030164,-1
-87.6288765812,41.8989537971,-87.7261730216,41.8108057493,3153
-87.6288765812,41.8989537971,-87.6991215254,41.81936451,2985
-87.6288765812,41.8989537971,-87.6494664458,41.836409452,2031
-87.6288765812,41.8989537971,-87.6599414275,41.8087268165,2070
-87.6288765812,41.8989537971,-87.7255904576,41.7959029727,2785
-87.6288765812,41.8989537971,-87.6962913388,41.7954730247,2874
-87.6288765812,41.8989537971,-87.7691960936,41.7784604941,3204
-87.6288765812,41.8989537971,-87.7272430628,41.7695687374,3285
-87.6288765812,41.8989537971,-87.695548386,41.7718490499,2885
-87.6288765812,41.8989537971,-87.666801359,41.7759025044,2747
-87.6288765812,41.8989537971,-87.6415606141,41.7753382456,2498
-87.6288765812,41.8989537971,-87.6159993134,41.7669573171,2352
-87.6288765812,41.8989537971,-87.6514869184,41.9218996159,1288
-87.6288765812,41.8989537971,-87.7071433238,41.7479965953,3977
-87.6288765812,41.8989537971,-87.6561609095,41.7433892887,3385
-87.6288765812,41.8989537971,-87.6762394297,41.7172935896,3598
-87.6288765812,41.8989537971,-87.6506245727,41.7159863761,3257
-87.6288765812,41.8989537971,-87.717747815,41.6968692635,4565
-87.6288765812,41.8989537971,-87.6690344105,41.6878025708,3604
-87.6288765812,41.8989537971,-87.8874544692,41.9731379747,-1
-87.6288765812,41.8989537971,-87.6611514222,41.9871697889,1840
-87.6288765812,41.8989537971,-87.8139807709,42.0071782564,4346
-87.6203724059,41.8789724974,-87.6163347894,41.8347038748,1665
-87.6203724059,41.8789724974,-87.6023885556,41.8240900087,2324
-87.6203724059,41.8789724974,-87.6324675015,41.8090762537,1629
-87.6203724059,41.8789724974,-87.6178849991,41.8129289169,2108
-87.6203724059,41.8789724974,-87.5933614086,41.8095969636,1570
-87.6203724059,41.8789724974,-87.6904392161,41.9760184484,3302
-87.6203724059,41.8789724974,-87.6174427491,41.7911312433,2628
-87.6203724059,41.8789724974,-87.5907857873,41.7942340378,1764
-87.6203724059,41.8789724974,-87.591103864,41.7761334681,2545
-87.6203724059,41.8789724974,-87.6696044975,42.0104989522,3348
-87.6203724059,41.8789724974,-87.7703223329,41.9825042397,3053
-87.6203724059,41.8789724974,-87.7583068883,41.9917059089,4200
-87.6203724059,41.8789724974,-87.7261488733,41.9846051995,3536
-87.6203724059,41.8789724974,-87.7213693543,41.968521496,3604
-87.6203724059,41.8789724974,-87.7645780585,41.9535688785,3466
-87.6203724059,41.8789724974,-87.7210876711,41.9535127833,2619
-87.6203724059,41.8789724974,-87.806456747,41.9472647818,4054
-87.6203724059,41.8789724974,-87.7980809604,41.9278743552,4220
-87.6203724059,41.8789724974,-87.7660523178,41.9263941918,3536
-87.6203724059,41.8789724974,-87.692752708,42.0013058794,3839
-87.6203724059,41.8789724974,-87.7322612632,41.9262258671,2985
-87.6203724059,41.8789724974,-87.7115523634,41.9392149708,2232
-87.6203724059,41.8789724974,-87.6975403474,41.9248265528,2126
-87.6203724059,41.8789724974,-87.7164903481,41.900872806,2536
-87.6203724059,41.8789724974,-87.6731828793,41.9021777644,1989
-87.6203724059,41.8789724974,-87.7728098301,41.8944136969,2757
-87.6203724059,41.8789724974,-87.7303958682,41.8782963834,2541
-87.6203724059,41.8789724974,-87.7048274062,41.878719841,2178
-87.6203724059,41.8789724974,-87.6633940945,41.8733728795,1745
-87.6203724059,41.8789724974,-87.7139721106,41.8582848402,2623
-87.6203724059,41.8789724974,-87.652637557,41.9661075197,2784
-87.6203724059,41.8789724974,-87.7133612858,41.8378379546,2838
-87.6203724059,41.8789724974,-87.6616155822,41.8474095044,2114
-87.6203724059,41.8789724974,-87.6203833666,41.8565996829,1419
-87.6203724059,41.8789724974,-87.6364609818,41.8406962182,2034
-87.6203724059,41.8789724974,-87.8072228108,41.9856125953,3299
-87.6203724059,41.8789724974,-87.6288765812,41.8989537971,1395
-87.6203724059,41.8789724974,-87.5681135653,41.7626448354,2197
-87.6203724059,41.8789724974,-87.6174163989,41.736958739,2647
-87.6203724059,41.8789724974,-87.5817914573,41.7468320805,2456
-87.6203724059,41.8789724974,-87.5550587928,41.7389921662,3013
-87.6203724059,41.8789724974,-87.595610964,41.7294105994,3194
-87.6203724059,41.8789724974,-87.6717818648,41.8310103201,1996
-87.6203724059,41.8789724974,-87.6522001507,41.9469886855,1974
-87.6203724059,41.8789724974,-87.5705121861,41.72989349,2527
-87.6203724059,41.8789724974,-87.6230081049,41.7122781921,2815
-87.6203724059,41.8789724974,-87.6851079785,41.9468770735,2785
-87.6203724059,41.8789724974,-87.5980333532,41.7038819518,3525
-87.6203724059,41.8789724974,-87.5720604263,41.6915254757,-1
-87.6203724059,41.8789724974,-87.535020955,41.7078837283,3851
-87.6203724059,41.8789724974,-87.6369389639,41.6713896802,3921
-87.6203724059,41.8789724974,-87.5993467357,41.6653987328,-1
-87.6203724059,41.8789724974,-87.556809916,41.6681847188,-1
-87.6203724059,41.8789724974,-87.7696246581,41.8034030164,-1
-87.6203724059,41.8789724974,-87.7261730216,41.8108057493,2951
-87.6203724059,41.8789724974,-87.6991215254,41.81936451,2704
-87.6203724059,41.8789724974,-87.6494664458,41.836409452,2040
-87.6203724059,41.8789724974,-87.6599414275,41.8087268165,1966
-87.6203724059,41.8789724974,-87.7255904576,41.7959029727,2583
-87.6203724059,41.8789724974,-87.6962913388,41.7954730247,2254
-87.6203724059,41.8789724974,-87.7691960936,41.7784604941,3002
-87.6203724059,41.8789724974,-87.7272430628,41.7695687374,3083
-87.6203724059,41.8789724974,-87.695548386,41.7718490499,2683
-87.6203724059,41.8789724974,-87.666801359,41.7759025044,2643
-87.6203724059,41.8789724974,-87.6415606141,41.7753382456,2394
-87.6203724059,41.8789724974,-87.6159993134,41.7669573171,2403
-87.6203724059,41.8789724974,-87.6514869184,41.9218996159,1904
-87.6203724059,41.8789724974,-87.7071433238,41.7479965953,3873
-87.6203724059,41.8789724974,-87.6561609095,41.7433892887,3221
-87.6203724059,41.8789724974,-87.6762394297,41.7172935896,3494
-87.6203724059,41.8789724974,-87.6506245727,41.7159863761,3118
-87.6203724059,41.8789724974,-87.717747815,41.6968692635,4363
-87.6203724059,41.8789724974,-87.6690344105,41.6878025708,3597
-87.6203724059,41.8789724974,-87.8874544692,41.9731379747,-1
-87.6203724059,41.8789724974,-87.6611514222,41.9871697889,3016
-87.6203724059,41.8789724974,-87.8139807709,42.0071782564,4276
-87.5681135653,41.7626448354,-87.6163347894,41.8347038748,3111
-87.5681135653,41.7626448354,-87.6023885556,41.8240900087,3294
-87.5681135653,41.7626448354,-87.6324675015,41.8090762537,2320
-87.5681135653,41.7626448354,-87.6178849991,41.8129289169,2667
-87.5681135653,41.7626448354,-87.5933614086,41.8095969636,2306
-87.5681135653,41.7626448354,-87.6904392161,41.9760184484,4891
-87.5681135653,41.7626448354,-87.6174427491,41.7911312433,2169
-87.5681135653,41.7626448354,-87.5907857873,41.7942340378,1909
-87.5681135653,41.7626448354,-87.591103864,41.7761334681,1445
-87.5681135653,41.7626448354,-87.6696044975,42.0104989522,4962
-87.5681135653,41.7626448354,-87.7703223329,41.9825042397,5069
-87.5681135653,41.7626448354,-87.7583068883,41.9917059089,6331
-87.5681135653,41.7626448354,-87.7261488733,41.9846051995,5192
-87.5681135653,41.7626448354,-87.7213693543,41.968521496,4875
-87.5681135653,41.7626448354,-87.7645780585,41.9535688785,5251
-87.5681135653,41.7626448354,-87.7210876711,41.9535127833,4275
-87.5681135653,41.7626448354,-87.806456747,41.9472647818,5640
-87.5681135653,41.7626448354,-87.7980809604,41.9278743552,6250
-87.5681135653,41.7626448354,-87.7660523178,41.9263941918,4915
-87.5681135653,41.7626448354,-87.692752708,42.0013058794,5486
-87.5681135653,41.7626448354,-87.7322612632,41.9262258671,4971
-87.5681135653,41.7626448354,-87.7115523634,41.9392149708,4098
-87.5681135653,41.7626448354,-87.6975403474,41.9248265528,3992
-87.5681135653,41.7626448354,-87.7164903481,41.900872806,4689
-87.5681135653,41.7626448354,-87.6731828793,41.9021777644,3855
-87.5681135653,41.7626448354,-87.7728098301,41.8944136969,5602
-87.5681135653,41.7626448354,-87.7303958682,41.8782963834,4486
-87.5681135653,41.7626448354,-87.7048274062,41.878719841,3984
-87.5681135653,41.7626448354,-87.6633940945,41.8733728795,3474
-87.5681135653,41.7626448354,-87.7139721106,41.8582848402,4518
-87.5681135653,41.7626448354,-87.652637557,41.9661075197,4765
-87.5681135653,41.7626448354,-87.7133612858,41.8378379546,4587
-87.5681135653,41.7626448354,-87.6616155822,41.8474095044,3558
-87.5681135653,41.7626448354,-87.6203833666,41.8565996829,2726
-87.5681135653,41.7626448354,-87.6364609818,41.8406962182,3363
-87.5681135653,41.7626448354,-87.8072228108,41.9856125953,5165
-87.5681135653,41.7626448354,-87.6288765812,41.8989537971,3376
-87.5681135653,41.7626448354,-87.6203724059,41.8789724974,2265
