lat,lng,duration,walkTime,walkDistance,transitTime,transfers
41.958733547100003,-87.677774375300004,2571,425,518.598481198,2021,1
41.959307044900001,-87.685587841300006,2886,735,941.934842101,1968,1
41.957344427999999,-87.679155860600005,2581,590,738.659804506,1808,1
41.953303135200002,-87.672920187900004,2331,411,508.364804506,1647,1
41.953740949100002,-87.678112304799996,2407,327,399.978526311,1807,1
41.952948574499999,-87.682061405100001,2477,434,539.085804506,1860,1
41.956672977399997,-87.703518938100004,2922,746,951.824646613,1883,1
41.958807857399997,-87.672723228099997,2983,1031,1289.42160901,1710,0
41.968007082699998,-87.666361759500006,2297,286,346.716586462,1779,1
41.966225800799997,-87.664392979200002,2584,752,927.697338335,1590,0
41.966188635199998,-87.665973719799993,2452,441,551.477586462,1779,1
41.968062293899997,-87.663165442700006,2396,564,704.975601499,1590,0
41.968166542299997,-87.655173678099999,2247,415,516.30396992,1590,0
41.963397360700000,-87.653198335799999,2216,474,594.787857138,1500,0
41.777389913500002,-87.761387301599996,4110,340,414.882593981,3423,2
41.782160206800000,-87.787844206399996,5142,675,849.161759392,3818,2
41.780410297400003,-87.782281320899997,4921,567,714.845218041,3705,2
41.778107431300000,-87.781891197600004,4730,376,457.693052626,3705,2
41.774169212499999,-87.800487341299998,5779,639,797.422353377,4652,1
41.774479758399998,-87.797078915100002,5166,592,740.448180446,3925,2
41.776804424900000,-87.794702522400001,4903,365,443.939428566,3889,2
41.794867183999997,-87.800663430100002,4844,504,628.328300746,4338,0
41.798542687800001,-87.795716342199995,5043,735,936.540172927,4306,0
41.794985951000001,-87.792568060700006,4708,438,553.751255636,4268,0
41.792405268200000,-87.790970769400005,4428,183,216.832255636,4243,0
41.793385416200003,-87.790082115399997,4521,307,379.309631576,4212,0
41.796934065899997,-87.782861278699997,4731,628,793.448909769,4101,0
41.796900261600001,-87.785301578800002,4765,614,781.718466161,4149,0
41.794216886199997,-87.776090967599998,4305,257,308.950090221,4046,0
41.794163533300001,-87.776695580199998,4274,226,267.774090221,4046,0
41.795864020499998,-87.767591498700000,4196,276,327.118203002,3918,0
41.798829187700001,-87.772659715299994,4646,630,810.470120298,4014,0
41.797598770599997,-87.757865131399996,4081,296,356.634684205,3783,0
41.799202949700003,-87.757906761900003,4207,422,523.880165408,3783,0
41.795883899700002,-87.757186638500002,4020,235,280.946225559,3783,0
41.794417160199998,-87.741876465499999,3789,560,676.736052623,2768,1
41.797625087100002,-87.740747853100004,3774,241,299.33479699,3531,0
41.796546509099997,-87.734587617200006,3966,511,634.410624054,3453,0
41.797678249299999,-87.734620749800001,3830,375,460.151413528,3453,0
41.792887950900003,-87.732344175400002,3388,391,478.072804506,2656,1
41.791964191300004,-87.735074584499998,3485,449,551.701383452,2695,1
41.791977740999997,-87.732622276300006,3448,451,553.010135332,2656,1
41.795899801600001,-87.729672265800005,3538,617,782.632593981,2580,1
41.849788204200003,-87.635697536300000,1551,481,598.967669169,1068,0
41.840858761600003,-87.639954939700004,1890,485,607.764842101,848,2
41.852856388900001,-87.624655133600001,1318,362,439.875060145,954,0
41.854918536400000,-87.621852238499997,1352,453,555.19951879,897,0
41.854948609499999,-87.619493370399994,1548,649,811.57902255,897,0
41.838940608999998,-87.625606267699993,1612,139,177.709458646,1471,0
41.839272277399999,-87.638086969300005,2013,752,951.449593981,1259,0
41.838300328499997,-87.642347463999997,1767,398,481.250639091,812,2
41.836106063899997,-87.639531312900004,1977,830,1050.7717218,680,1
41.840780965400000,-87.646023958800001,2025,539,679.322842101,1448,1
41.845527597900002,-87.650391776600003,1447,695,890.612999997,510,0
41.845913641300001,-87.655909961299997,1864,368,468.55479699,1494,0
41.843791033199999,-87.657780096400003,1987,426,521.941804506,1559,0
41.843231876200001,-87.658251674499994,1976,415,508.471556385,1559,0
41.840088754400000,-87.659673877200007,1844,251,305.832383455,1591,0
41.840959936300003,-87.658877895800003,1769,176,207.997631576,1591,0
41.836485401700003,-87.665988397500001,1656,754,960.544932327,660,0
41.838001080799998,-87.667272470000000,1568,666,851.209909771,660,0
41.835453708700001,-87.685107198599994,2700,750,952.247511273,1543,1
41.664379599299998,-87.619050219800002,3581,445,552.236676686,2777,1
41.667023585000003,-87.621979206500001,3525,442,549.681804506,2724,1
41.664162935999997,-87.641159641599998,3811,282,336.791676686,3122,1
41.666008574499998,-87.639407650300001,3918,426,526.077676686,3085,1
41.693946395700003,-87.623442300999997,2800,525,655.643300746,2036,1
41.694594801500003,-87.626454530399997,3035,700,882.635759392,2036,1
41.693682967599997,-87.626430664599994,3033,698,879.233511272,2036,1
41.695018158700002,-87.629167112100006,3204,869,1106.03475939,2036,1
41.691354497299997,-87.631242366699993,3259,429,531.574428566,2507,1
41.691808220200002,-87.631296305199996,3224,394,485.144428566,2507,1
41.695902969899997,-87.631431776100001,3421,591,743.275676686,2507,1
41.692721113300003,-87.631260413800007,3238,288,357.079383455,2537,1
41.696534898899998,-87.632643741300001,3572,742,935.891263151,2507,1
41.697533834900000,-87.628327480199999,3056,774,984.695180446,1983,1
41.699902174899997,-87.639583577200000,3133,395,489.54134586,2482,1
41.701903953799999,-87.639948610100006,3132,435,536.930804506,2441,1
41.698584647200001,-87.635629815000001,3503,724,914.422804506,2523,1
41.699505499700003,-87.634758789900005,3485,747,939.266015031,2482,1
41.693543764300003,-87.639082796500006,3353,492,612.551180446,2605,1
41.698946688600003,-87.624184788099996,2779,587,739.595428566,1953,1
41.698263381499999,-87.624160217400004,2748,526,660.081052626,1983,1
41.697329288399999,-87.626534405000001,3003,721,912.875639091,1983,1
41.698202021199997,-87.629551773700001,3156,874,1110.06563909,1983,1
41.698518177300002,-87.641055142900001,3158,379,464.482300746,2523,1
41.700795139199997,-87.641127140799995,3077,380,467.285676686,2441,1
41.694883004099999,-87.640337780199999,3240,379,462.853804506,2605,1
41.693572902800000,-87.642720513100002,3159,298,354.382511272,2605,1
41.707990821000003,-87.649847738899993,3291,495,613.119759392,2421,1
41.708107573200003,-87.640133961000004,2972,447,553.918676686,2269,1
41.708037441099997,-87.644368142399998,2907,382,466.908428566,2269,1
41.708444432999997,-87.648344876199999,3252,501,631.245593981,2376,1
41.707995390999997,-87.649240433800003,3291,495,612.750759392,2421,1
41.707986947199998,-87.650466129400002,3291,495,614.076511272,2421,1
41.711411234499998,-87.648123863400002,3066,637,799.047180446,2173,1
41.759683743700002,-87.601203981699996,2573,641,787.517827059,1580,1
41.781715603899997,-87.590934278199995,2325,259,304.917751875,1784,1
41.810788416500003,-87.614172142399994,1844,405,503.6937218,1018,1
41.796447929700001,-87.622105215199994,1766,442,555.915218041,995,1
41.793715652600000,-87.644535769800001,1803,302,374.573383455,1129,1
41.774109704700003,-87.615179701399995,2338,470,580.488796987,1396,1
41.770236478199998,-87.615228412999997,1708,271,315.858744355,1265,1
41.767899083300001,-87.619856631700003,1648,308,375.7077218,1168,1
41.724665791000000,-87.612096536300001,2474,475,596.772218041,1690,1
41.730631722799998,-87.595284708899996,3057,699,881.655511272,2019,1
41.732448638100003,-87.595328037599998,2748,738,935.623015031,1834,1
41.734264389800003,-87.579600321200004,2975,435,555.853932328,2538,0
41.743952683499998,-87.587221626700000,3439,401,505.827999997,3036,0
41.754012993099998,-87.605591972799999,2436,484,607.001842101,1743,1
41.751297557000001,-87.583610624599999,2465,304,364.208759394,1809,1
41.752681669799998,-87.578145874900002,2440,312,389.587766914,2126,0
41.752698703999997,-87.576928449400000,2363,235,287.762766914,2126,0
41.752702610400000,-87.576317885999998,2326,198,238.820766914,2126,0
41.758721245899999,-87.571860760500002,2328,364,462.438932328,1962,0
41.956794849300003,-87.685816529099995,2555,751,944.197729319,1644,1
41.987591288300003,-87.710511984500002,3297,602,749.0217218,2499,1
41.971162168200003,-87.710384989199994,2956,620,771.096736837,2080,1
41.951045874700000,-87.718653010599994,2051,549,687.901105259,1260,0
41.933284561900003,-87.712623729399994,1904,672,838.938458642,990,0
41.923926477199998,-87.714538712999996,2214,697,880.597233078,1284,1
41.921218076599999,-87.713118692099997,2221,399,489.171398493,1640,1
41.899681035699999,-87.709011562399994,2339,525,637.793721798,1548,1
41.914355391900003,-87.714252308699997,2486,557,693.047609018,1777,1
41.938243807600003,-87.697076352200000,1964,350,421.983578943,1353,1
41.937462342300002,-87.695965023499994,1992,378,458.484187966,1353,1
41.904721748699998,-87.635900714499996,1193,531,660.840263151,420,0
41.898580183900002,-87.633563430600006,1508,644,791.22806766,862,0
41.885437647899998,-87.624869339699998,508,508,640.757263154,0,0
41.946555038600003,-87.684004854999998,2253,250,293.548428566,1747,1
41.954321877500000,-87.684227371099993,2500,313,384.522218041,1914,1
41.951352412699997,-87.683835382500007,2556,553,697.785842101,1747,1
41.917088843300000,-87.649389267999993,1562,720,914.54851879,600,0
41.910896914900000,-87.678649719600003,1256,384,472.17360902,630,0
41.911742758400003,-87.677717892100006,1290,418,513.162691727,630,0
41.909626867400000,-87.678663225899996,1226,354,432.403774433,630,0
41.915261207199997,-87.678796832399996,1668,796,988.633075182,630,0
41.835714358499999,-87.728276361200002,3074,589,726.296984955,2190,1
41.901582926700002,-87.719262420999996,2424,446,550.989398493,1813,1
41.901568038400001,-87.720480372699996,2545,464,573.925270673,1916,1
41.904396118100003,-87.710505789600006,2424,480,585.883443603,1678,1
41.875608339400003,-87.713771625400000,2010,479,595.968187964,1300,1
41.872197005600000,-87.684661860999995,1865,813,1004.04835337,810,0
41.878156365300001,-87.679937707999997,1743,479,603.565586462,1262,0
41.863471542900001,-87.667893663800001,1954,483,616.453571426,1442,1
41.893664258900003,-87.693328628399996,1846,366,438.272383454,1304,1
41.865715040100000,-87.645292617300001,1519,243,306.518225563,999,1
41.856960386399997,-87.643077469900007,1626,750,937.727052623,564,1
41.976015651600001,-87.741348615299998,3050,672,844.249045107,2137,1
41.915519927699997,-87.692857342099998,1727,735,900.754210516,750,0
41.916059944300002,-87.796815860799995,3997,969,1243.38922556,2657,1
41.915974497199997,-87.805081037500003,3461,433,537.251601499,2657,1
41.913433875000003,-87.733157575800007,2955,989,1255.58127067,1807,1
41.913555968300003,-87.796433570900007,4040,796,1004.47569172,3117,1
41.913504814500001,-87.800881193699993,3691,756,952.035812024,2564,1
41.915075314900001,-87.803724996300005,3543,554,690.006684205,2618,1
41.914446819699997,-87.734714290400007,2774,738,940.428398493,1836,1
41.904659889800001,-87.769910364200001,2852,764,969.516812024,1945,1
41.904271311800002,-87.757365491599998,2551,524,657.484601499,1789,1
41.903820941500001,-87.757060131700001,2578,551,683.09751879,1789,1
41.979187177400000,-87.666568955599999,2691,506,628.935263151,2054,1
41.960461835200000,-87.711898961499998,2351,445,551.527646613,1770,1
41.936900595499999,-87.810674693300001,3935,511,626.837684205,3151,1
41.937771860600002,-87.808571619500000,3784,393,479.475977439,3118,1
41.988100150999998,-87.782501809600006,3157,950,1206.92315789,1955,1
41.964016543600003,-87.687851768000002,3015,883,1087.22536841,1890,0
42.002478187599998,-87.813703532900007,3246,661,837.453646613,2333,1
41.987141414600003,-87.780628651900003,3189,982,1237.19600751,1955,1
41.985417090100000,-87.778286579500005,3022,916,1171.16293233,1854,1
41.985614856600002,-87.783135742799999,2945,738,929.77140601,1955,1
41.967065604900000,-87.685410164199993,2785,381,467.650180446,2112,1
41.967613115100001,-87.688248144599996,2555,420,523.110451125,1975,1
41.963645178299998,-87.706182944800005,3471,739,912.169248109,2490,0
41.961533534700003,-87.689606085799994,2376,402,493.527774433,1814,1
41.962339577700000,-87.706753033900000,2817,495,622.672187967,2150,1
41.971196485299998,-87.778572229999995,3051,543,682.174503756,2340,1
41.972441818800000,-87.655257831000000,2385,463,576.842052626,1680,0
41.959927998799998,-87.755982563499998,2493,565,705.132857138,1783,1
41.958128072500003,-87.753936352300002,2658,784,973.115744353,1729,1
41.961824319900003,-87.747910001600005,2548,806,985.527864652,1500,0
41.964514446899997,-87.702846855900006,3325,683,838.978796982,2400,0
41.951532857399997,-87.670507791800006,2257,611,775.023218041,1390,1
41.935571587600002,-87.786145551800004,3520,610,765.689398493,2757,1
41.935546113299999,-87.787978278099999,3607,652,811.892691724,2802,1
41.937053438500001,-87.801529442900005,3791,525,646.205819543,2993,1
41.935144121000000,-87.800200847100001,3948,682,854.494984958,2993,1
41.956974000400002,-87.690079994200005,2496,692,870.291022553,1644,1
41.954258273999997,-87.689999057400001,2262,458,566.756022553,1644,1
41.963418523700000,-87.651464790099993,2370,628,788.339526309,1500,0
41.953404289200002,-87.651627946700003,1903,401,493.074639091,1260,0
41.935847584100003,-87.638230133999997,2088,630,788.304774429,1456,0
41.922303482300002,-87.787533273700006,3804,410,500.90366165,3098,1
41.922672381799998,-87.784766637800004,3462,597,751.510248115,2365,1
41.919580189500003,-87.781356969300006,3746,986,1250.47385714,2233,1
41.922030297600003,-87.782326353299993,3614,303,362.31503759,3015,1
41.932185126000000,-87.783600869200001,3211,453,555.323233078,2588,1
41.932172759799997,-87.781776159700001,3199,488,606.009022553,2541,1
41.932205679600003,-87.779346373600006,3139,464,565.887939844,2505,1
41.939162802699997,-87.804618082100006,3829,513,630.458315784,3043,1
41.939673110000001,-87.800654339700003,3851,585,729.970481198,2993,1
41.942678897100002,-87.798633506399995,3841,800,1016.46223308,2760,1
41.942703293800001,-87.797391827200002,3842,801,1011.43169172,2760,1
41.942794428200003,-87.792524517900006,3753,779,990.375857138,2693,1
41.942859252900000,-87.788965996900004,3756,829,1059.80902255,2646,1
41.948179926300000,-87.784826787900002,3576,937,1182.53578195,2510,1
41.937061349600000,-87.793524644800002,3546,516,632.925443603,2877,1
41.940557030599997,-87.790783878100001,3814,703,885.157481198,2838,1
41.929856310399998,-87.805544284899995,3917,500,618.701293228,3046,1
41.928058996099999,-87.804261303800004,3982,605,756.933060145,3006,1
41.928039048199999,-87.806091994699997,3904,527,655.375060145,3006,1
41.924777450000001,-87.803483930300004,3848,615,762.962541346,2862,1
41.941784817600002,-87.784617549499998,3584,705,891.446022553,2726,1
41.939488626100001,-87.784521350700004,3388,509,635.407022553,2726,1
41.922774209899998,-87.794137497299999,3935,397,475.566939844,3242,1
41.928294375500002,-87.782859545099996,3332,574,716.460481198,2588,1
41.930868350799997,-87.778994749099994,3081,406,494.261609018,2505,1
41.794292317999997,-87.730239232000002,3407,439,540.174759392,2627,1
41.792947154099998,-87.726220042999998,3264,379,465.455300746,2544,1
41.792025796499999,-87.727723968099994,3369,448,550.421135332,2580,1
41.798199230599998,-87.729753083399999,2544,1012,1290.71015037,1290,0
41.799897730200001,-87.733763496400002,3618,199,238.346248117,3417,0
41.804922178100000,-87.740331551899999,3385,528,667.933218041,2692,1
41.808792273800002,-87.741047817400002,3564,653,827.841977439,2555,1
41.808797975600001,-87.740436148399993,3250,393,488.989842101,2692,1
41.806722908899999,-87.742823969900002,3244,352,440.772383455,2727,1
41.801172915599999,-87.747567872800005,4048,410,516.880872177,3636,0
41.803025086200002,-87.745781918099993,3518,578,722.865180446,2775,1
41.778688833099999,-87.740466085199998,3799,241,294.595383455,3106,1
41.781173623199997,-87.742075577600005,3955,312,381.484233078,3191,1
41.786951576200003,-87.734921035300005,2668,956,1200.8636015,1470,0
41.664472904699998,-87.632718317200002,4279,658,817.629977436,3214,1
41.666009403899999,-87.636318482600004,4162,541,671.852511272,3214,1
41.673204445099998,-87.640853869899999,3636,300,365.666466161,3080,1
41.669457866700000,-87.638321565900000,3943,490,608.456067663,3046,1
41.675095262900001,-87.637340270199999,3804,557,699.443804506,2858,1
41.675134908099999,-87.632533818799999,3656,557,701.567180446,2770,1
41.671371062299997,-87.646873321499996,3969,592,740.858556385,2970,1
41.658652439299999,-87.645518325899999,4661,711,904.044037589,3483,1
41.659781475700001,-87.644647908500005,4203,636,790.121120293,3160,1
41.661509809099996,-87.644413039000000,4063,496,618.542037589,3160,1
41.662033908300003,-87.642305644299995,3936,369,448.509481197,3160,1
41.659593612700000,-87.633786571100003,4348,727,922.827556385,3214,1
41.678897088699998,-87.645297796400001,3818,439,551.801218041,2990,1
41.677066471400003,-87.638682012399997,3623,392,478.065887211,2902,1
41.676756045899999,-87.636759811000005,3561,374,464.472218041,2858,1
41.676841173900002,-87.628933492200005,3475,420,515.376887211,2726,1
41.690012253699997,-87.612989054799996,3163,490,623.766383455,2260,1
41.690907659099999,-87.611292300599999,3218,545,672.888984955,2260,1
41.695800077000001,-87.596387991300006,3706,433,547.302383455,2718,2
41.704007592099998,-87.605602433599998,2823,341,427.218383455,2281,1
41.706296746800000,-87.605370893699998,2924,545,681.21558646,1912,1
41.715711971700003,-87.602140564099997,2681,438,548.279218041,2042,1
41.711902994699997,-87.611757004500006,2808,486,605.957300746,1909,1
41.711844781200000,-87.615404890400001,2920,737,937.455924807,1716,1
41.711697731599997,-87.625126330599997,2564,662,836.429924807,1723,1
41.711683783100000,-87.626318311299997,2699,737,934.290924807,1723,1
41.702545454700001,-87.639664921399998,3170,473,583.326759392,2441,1
41.714756697399999,-87.655542008400005,2841,355,426.240902249,2103,1
41.718439360100000,-87.645871590400006,2690,437,547.23196992,1870,1
41.734895192000003,-87.635374757600005,2211,428,533.187616537,1592,1
41.762367643399998,-87.651313325600000,2672,803,1034.82788721,1573,1
41.766286796700001,-87.647782241800002,2364,541,673.393390971,1467,1
41.765402260199998,-87.646244297799996,2453,630,796.669052626,1467,1
41.762899781199998,-87.661337115799995,3076,564,709.541052626,2313,1
41.763332876100002,-87.662635816700003,2899,818,1041.55601503,1785,1
41.763990939999999,-87.664080296700007,2803,683,861.594112777,1824,1
41.763749144199998,-87.665911572100001,2887,714,908.774052626,1877,1
41.763698451600000,-87.670766851799996,2900,730,924.893135332,1964,1
41.758563047400003,-87.682722608899994,3080,699,892.276624057,1878,1
41.760147508800003,-87.682767710700006,3079,698,893.236624057,1878,1
41.747458839499998,-87.628686313299994,2531,387,482.741593981,1854,1
41.694530947600001,-87.527326543200004,4158,457,569.182052626,3355,1
41.692978826000001,-87.533171143700002,4168,322,395.396218041,3584,1
41.698150466000001,-87.527294384699999,4102,459,570.189052626,3297,1
41.698218755200003,-87.539205468199995,4372,712,893.821353376,3658,0
41.692985252900002,-87.538600109599997,4234,324,396.960218041,3648,1
41.692980382000002,-87.537394876899995,4173,263,315.915218041,3648,1
41.694570176500001,-87.536793266199993,4181,367,446.709052626,3552,1
41.696388379799998,-87.537399353200001,4171,397,492.293218041,3512,1
41.698205766800001,-87.537401800900000,4295,665,841.919684205,3628,0
41.696407331200000,-87.541045679500002,4536,876,1121.2956842,3658,0
41.692760444199997,-87.541625210000007,4296,356,439.381218041,3678,1
41.702496713400002,-87.534682628599995,4022,468,577.14151879,3552,0
41.702486513799997,-87.526352457100003,3944,367,443.711887211,3231,1
41.705470570400003,-87.531959270100003,4058,553,687.24651879,3503,0
41.713245556700002,-87.646941023200000,2936,568,709.400804506,2112,1
41.762129611799999,-87.668295212499999,3182,518,649.626315784,2465,1
41.760325425700003,-87.667034916099993,2968,353,437.174218041,2416,1
41.742463305900003,-87.627721300600001,2419,375,459.912428566,1754,1
41.693986172599999,-87.530869145799997,4292,446,557.232218041,3584,1
41.759632428700002,-87.609377762500003,2506,400,499.331842101,1752,1
41.785865097900000,-87.633022415799999,1798,385,478.135218041,1010,1
41.699100965600003,-87.630463894900004,3621,791,1010.47821804,2507,1
41.647416487299999,-87.543226588799996,5030,296,359.943714281,4472,1
41.891271344800003,-87.606105541700003,1597,577,696.147165403,1018,0
41.962959290800001,-87.746718752899994,2618,876,1073.83882706,1500,0
41.874832488700001,-87.645228327699996,1182,610,754.714593977,330,0
41.703562285300002,-87.526837267800005,3913,336,413.632218041,3231,1
41.692158182500002,-87.667619252600005,3171,372,450.948428566,2656,1
41.934261902899998,-87.698817655300005,1746,320,382.858210522,1255,1
41.980210013899999,-87.651954389200000,2507,721,895.572398488,1784,0
41.948862305799999,-87.640608282200006,2570,643,782.021721792,1925,0
42.015795996500003,-87.705553211500003,4033,722,917.433796987,3164,1
42.017159690500002,-87.705521389500007,4186,875,1117.73479699,3164,1
42.005228561599999,-87.703400339300003,4021,528,659.313646613,3104,2
42.009961773500002,-87.703307471100004,3788,600,763.280593981,3041,1
41.988929456900003,-87.701190950200001,3598,429,535.493511273,2880,1
41.979264820300003,-87.695383507800003,3245,871,1093.29803007,2184,1
41.965503255400002,-87.697395788400001,3168,586,722.674548863,2340,0
41.971663309000000,-87.699707778800004,3100,458,571.545353379,2470,1
41.962344292399997,-87.706141533600004,2856,487,594.874939844,2197,1
41.951163846000000,-87.710083114200003,2342,578,720.317233078,1508,1
41.953632223900001,-87.711065173700007,2301,430,530.232022553,1615,1
41.972984259599997,-87.666332406799995,2639,717,909.223015031,1680,0
41.991243157299998,-87.672507956900006,2968,545,676.665804506,2246,1
41.987563587600000,-87.671106256499996,2903,541,674.161135332,2185,1
41.986956608800000,-87.667572516700005,2852,544,679.176165407,2131,1
41.983980352400003,-87.668570474099994,2716,436,542.045315784,2149,1
41.998260776700000,-87.672948101100005,2994,255,308.106842101,2563,1
41.901613450699998,-87.670203767999993,1362,610,765.132398493,510,0
41.900525439900001,-87.670170985499993,1453,701,886.042398493,510,0
41.901215546899998,-87.672619237199996,1549,797,1005.69078195,510,0
41.900475901299998,-87.676261344200000,1544,568,713.586022553,811,1
41.910557400899997,-87.764564454600006,2763,531,659.862060145,2089,1
41.910569512099997,-87.763344348399997,2840,608,761.127060145,2089,1
41.910607528500002,-87.760287447300001,3033,801,1014.46006014,2089,1
41.912391761999999,-87.685448738700003,1769,777,952.005458636,750,0
41.883087121800003,-87.765531253800006,2430,808,1024.35743608,1380,0
41.883254222900000,-87.763707539799995,2421,799,1008.92989473,1380,0
41.883400606800002,-87.759195418000004,2492,990,1248.203203,1260,0
41.863552840899999,-87.732741675100002,2699,860,1091.5785639,1394,1
41.864975334900002,-87.727275986199999,2437,508,630.304187964,1394,1
41.844474510100000,-87.725375267499999,2718,354,432.146729319,1919,1
41.851890322700001,-87.679511987799998,2087,825,1051.68881202,1020,0
41.850163677600001,-87.672146168799998,2634,251,310.541390974,2381,0
41.851105674300001,-87.669709333300005,1797,439,546.80327819,1046,1
41.910865089399998,-87.722390648000001,2352,450,559.908022553,1775,1
41.910905766399999,-87.718717258100000,2405,466,568.285315784,1722,1
41.911157858300001,-87.716891241599996,2306,423,521.634646613,1666,1
41.876553789399999,-87.745446095199995,2222,720,907.216233078,1260,0
41.875170232099997,-87.747462832099998,2238,736,926.072406008,1260,0
41.872590835799997,-87.745280617299997,1881,379,464.494187964,1260,0
41.873430059999997,-87.743528805099999,2026,524,647.045135332,1260,0
41.880189397899997,-87.744041082699994,2360,362,444.613353379,1466,1
41.887221412499997,-87.708999737499994,2034,982,1221.96271427,810,0
41.878556968500000,-87.697728686500000,2262,467,581.944834581,1793,0
41.892514811500000,-87.675733162499995,1545,510,629.528481198,889,1
41.954252882900001,-87.692652484999996,2429,625,786.199022553,1644,1
41.952883195200002,-87.686914806700003,2331,527,652.850609018,1644,1
41.948344364500002,-87.770500750599993,3266,778,982.521691724,2363,1
41.947895895199999,-87.669185973799998,1831,245,292.529842101,1390,1
41.947594893100003,-87.675517847799995,1987,263,311.040300746,1528,1
41.947581615700003,-87.677056898700002,2091,268,319.131676686,1567,1
41.947060963699997,-87.681594498500004,2190,247,293.57596992,1687,1
41.947961483000000,-87.682529934399994,2313,310,368.422759392,1747,1
41.947920792500000,-87.685563043800002,2328,265,319.636842101,1807,1
41.951366092400001,-87.745655725700004,2491,474,581.678135333,1859,1
41.923853745400002,-87.794637386999995,3895,357,427.350609018,3242,1
41.924748116099998,-87.796803533000002,4005,436,528.765067663,3273,1
41.924740246200003,-87.797410483199997,3958,389,476.945646613,3273,1
41.945625076299997,-87.685494899600002,2195,560,694.155857138,1474,1
41.945616973000000,-87.686101604300006,2156,521,642.616857138,1474,1
41.946184822500001,-87.677016817799995,2210,456,564.357646613,1629,1
41.947077507700001,-87.762181665300005,3068,614,780.103187967,2173,1
41.946808669900001,-87.765250811100003,3148,641,806.313857138,2226,1
41.945694934300001,-87.763059284899995,3075,621,785.475398493,2173,1
41.944582869999998,-87.662427866200005,1889,462,573.713180446,1231,1
41.952380530900001,-87.814037729000006,3577,501,617.593105259,2947,1
41.952038550099999,-87.812534982399995,3835,707,886.917909769,2863,1
41.972456373699998,-87.776429557100002,2927,384,477.019187967,2375,1
41.943732117499998,-87.671815250199998,2389,707,857.614917281,1440,0
41.943916673700002,-87.676957978399997,2119,418,513.675646613,1576,1
41.944354635600000,-87.679392404300003,2190,436,531.832609018,1629,1
41.995175296100001,-87.808881939200006,3306,822,1034.57886466,2232,1
41.994344652000002,-87.805919203599998,3255,771,977.729962402,2232,1
41.930023509199998,-87.773798433799996,3000,393,487.041315787,2437,1
41.924210707299999,-87.728600931200006,2511,612,768.563857138,1666,1
41.921511121100004,-87.745318826000002,3161,898,1135.2755639,2063,1
41.921854906500002,-87.717216535299997,2507,910,1149.15890225,1364,1
41.921675824300003,-87.713130945800003,2332,856,1087.37460902,1243,1
41.934172704399998,-87.691948725800003,2131,559,689.415195483,1301,1
41.934847140899997,-87.693724861400000,2139,582,720.294609018,1296,1
41.932311738700001,-87.699465369999999,1672,342,421.100187967,1179,1
41.920541095700003,-87.681404615800005,1771,580,726.410150372,946,1
41.941113404399999,-87.670234714100005,1731,378,462.969503755,1215,1
41.930952887899998,-87.772919778100004,2985,378,462.225774433,2437,1
41.945880740900002,-87.745795653700000,2752,625,782.862857138,1846,1
41.945979035599997,-87.740315156999998,2421,570,721.575563907,1720,1
41.945075463700000,-87.740599511300005,2557,665,844.256022553,1761,1
41.927045588900000,-87.722260010900001,2502,784,994.828857138,1485,1
41.925709363300001,-87.722221815500006,2390,672,846.213857138,1485,1
41.919002612200003,-87.744927865199998,2954,736,920.261150369,2018,1
41.930948797299997,-87.700357752100004,1761,431,531.301774433,1179,1
41.942462837000001,-87.650897967299997,1664,522,641.454225556,900,0
41.930495563999997,-87.766643601100000,2980,487,594.464067663,2323,1
41.928519511899999,-87.767670145599993,3108,577,722.101857138,2361,1
41.928483083400003,-87.770100128999999,3146,615,771.377609018,2361,1
41.926694266699997,-87.767605505500001,3122,583,729.830436085,2396,1
41.926654827199997,-87.770036782600002,3295,726,917.547857138,2399,1
41.926515363999997,-87.763923973700003,3145,606,756.677684205,2396,1
41.925147322699999,-87.763877803400007,3147,608,759.936060145,2396,1
41.925130823899998,-87.765106423999995,3069,530,658.961060145,2396,1
41.925240067300003,-87.766946778800005,3093,554,690.872812024,2396,1
41.781287825800000,-87.731687304100006,3526,718,915.426804506,2525,1
41.778787293400001,-87.731921116500004,3639,224,270.868383455,2963,1
41.777388503600001,-87.734017903799995,3828,368,456.122218041,3008,1
41.777470959900000,-87.726698616199997,3667,380,473.047593981,2835,1
41.775870294900002,-87.727264366399993,3829,496,615.506887211,2881,1
41.772533232999997,-87.721082418899996,3945,680,856.939796987,2935,1
41.775715077999998,-87.721152812400007,3926,641,806.150541348,2925,1
41.776373632599999,-87.722397805400007,3666,432,536.230593981,2782,1
41.772566255500003,-87.718928111099999,4079,814,1035.48679699,2935,1
41.773087642800000,-87.716546537200003,3920,800,1018.32230075,2668,1
41.774881311400001,-87.716534011500002,3770,650,821.280804506,2668,1
41.778478320900000,-87.719074109499999,3235,337,410.384428566,2716,1
41.777474709300002,-87.726089268600006,3650,363,439.111639091,2835,1
41.777484252400001,-87.725478104900006,3603,316,387.628218041,2835,1
41.775896719400002,-87.724825515099994,3783,496,615.233887211,2835,1
41.775888979699999,-87.725435418199993,3737,450,565.025218041,2835,1
41.781390751499998,-87.723145681600002,3420,705,890.860639091,2432,1
41.778948529099999,-87.719087547900003,3179,281,347.230383455,2716,1
41.779440024899998,-87.716645597999999,3193,343,418.162052626,2668,1
41.779930782299999,-87.714321778699997,3223,373,457.933676686,2668,1
